id,loss
1028,630.4091271
1034,484.8576111
1038,582.6565714
1040,490.608245
1042,495.2909849
1057,2670.333807
1058,771.2020022
1063,395.0055562
1066,1598.431568
1071,1452.506667
1073,1557.130498
1074,971.8440627
1077,1085.937261
1080,3434.837754
1088,328.1351091
1096,309.3054121
1097,4217.115169
1105,2048.468417
1115,660.8967173
1116,956.3105874
1122,901.6005181
1130,1805.129039
1133,369.9667575
1137,710.4965728
1140,696.7761366
1143,2686.802564
1149,1853.789552
1150,325.8351206
1153,279.7255351
1157,261.2605096
1180,237.0882789
1183,296.0557669
1188,616.4429723
1193,383.0223363
1200,276.4080371
1209,1457.225661
1214,742.6161352
1219,742.5068056
1223,2252.204673
1227,314.7067271
1228,519.2413381
1229,1613.033964
1233,407.1728731
1238,2138.393682
1239,645.9225885
1241,1209.953829
1243,695.2351737
1244,452.4711075
1245,1356.097954
1277,1582.56474
1279,1188.098508
1292,3914.507357
1293,534.572109
1299,3652.182661
1304,1127.288639
1313,1275.31143
1328,829.4585582
1330,382.0109846
1334,564.4616059
1335,461.1520641
1336,2198.732805
1341,363.9444655
1344,430.8683711
1351,350.1539792
1352,940.730282
1354,600.681554
1368,1449.397507
1373,506.8071046
1375,262.6984884
1381,578.5997826
1384,1546.065538
1385,1457.11115
1388,1900.140223
1401,2030.646281
1402,971.2226115
1404,518.55103
1406,529.540457
1409,371.6788328
1422,541.6903639
1429,1195.541478
1433,2107.695905
1438,366.1995427
1444,440.5206391
1446,428.1114109
1450,405.9901808
1451,269.3293695
1454,666.2253355
1458,849.8474005
1461,1017.777224
1464,2184.880793
1465,387.0850438
1478,734.6703363
1479,579.4580475
1480,1068.40666
1484,857.687633
1486,385.4998328
1488,336.646185
1489,1150.466577
1491,405.877243
1507,943.9638253
1515,695.5892838
1519,1012.957526
1528,683.650968
1529,366.1626862
1530,1052.496541
1532,405.7885223
1541,552.7134766
1542,1291.35576
1547,460.9099285
1549,405.5936573
1553,916.8104744
1554,1011.424509
1555,515.0841641
1559,595.4274565
1565,582.7831532
1568,432.8821467
1576,1225.204329
1579,331.1227024
1592,352.7732277
1596,1146.710149
1605,361.6259171
1607,576.7459712
1612,718.8827355
1617,1121.386719
1619,802.0536515
1620,2943.725755
1624,855.6854928
1627,527.9332673
1633,650.8844613
1636,460.7226894
1639,431.5686112
1640,1661.41194
1644,394.9094162
1646,544.4898191
1647,860.1187893
1654,518.0300748
1655,1088.228482
1664,2071.552606
1665,777.8723817
1667,1957.115525
1669,417.7019415
1678,687.8707388
1682,778.4733986
1689,377.3066821
1690,986.9840023
1693,1792.133778
1695,357.2553954
1705,821.3204046
1706,822.4969576
1708,753.1579192
1716,757.8186095
1720,3336.344814
1722,569.2696284
1749,1606.904739
1750,703.3609673
1751,2188.513575
1760,948.2799512
1763,1482.880175
1770,593.7356852
1777,748.337973
1785,1889.259252
1791,455.8312389
1794,1416.209565
1800,469.5724186
1816,499.034196
1817,402.9593844
1821,1205.665653
1836,487.6785562
1838,608.866092
1851,785.2535853
1852,951.7072512
1854,930.3828369
1856,341.2161234
1865,276.3636462
1872,403.2693577
1878,292.9453429
1880,355.0588594
1881,456.0188299
1882,694.3572592
1886,308.6586838
1892,545.0873722
1894,786.2866353
1898,938.3356349
1899,1015.711771
1902,421.7318933
1903,1306.529873
1906,458.6692417
1910,872.888802
1911,616.7152203
1914,1182.314878
1929,1226.789776
1932,543.0642465
1952,379.7253699
1959,478.1296507
1960,511.877461
1976,1507.868852
1980,1076.351766
1981,634.4336797
1987,774.4257463
1994,537.7650273
2000,298.1651599
2008,816.7502502
2011,798.4832213
2012,2012.406751
2019,657.6502663
2022,1252.333436
2024,2677.519594
2028,333.2940387
2030,1281.943057
2031,2409.934824
2047,669.5935887
2049,235.293025
2050,589.8834537
2051,1650.857024
2056,654.4023043
2057,390.1563337
2059,767.5107438
2069,1398.340157
2085,700.1027489
2089,380.2528472
2090,556.2869148
2101,957.5432488
2114,1001.538867
2115,496.8608065
2118,450.4575307
2119,907.3694092
2125,562.1577378
2128,1153.955099
2129,547.3324401
2132,666.3571408
2133,785.5256348
2135,300.0562536
2136,655.5983873
2143,454.8256252
2144,398.5166354
2145,1043.259656
2152,805.7469452
2160,1127.51609
2166,532.6393255
2169,403.864487
2170,603.2596122
2172,589.9982706
2181,689.5751271
2183,677.8672285
2185,1209.24568
2188,937.9776233
2189,848.7041682
2194,1607.972253
2202,528.4889785
2208,1014.897963
2227,715.1937287
2230,1962.988748
2235,864.025018
2236,588.0417737
2244,2812.051998
2248,534.2973489
2252,527.3861821
2254,624.1206892
2260,1651.295519
2263,665.2600946
2274,607.9157412
2277,392.9109341
2279,2118.962715
2280,4375.418539
2283,931.2312825
2284,283.5348511
2288,1244.497769
2292,708.9907459
2295,2050.618965
2296,448.7662841
2299,852.5990355
2315,1853.131496
2318,507.7245237
2329,3878.51431
2337,552.6823432
2340,370.0647425
2342,604.3830255
2347,987.1720846
2349,1642.403775
2354,486.776891
2361,966.3713214
2370,560.3592208
2378,1130.690031
2382,1371.279443
2387,504.1617048
2389,715.8640181
2394,501.4442742
2396,687.2577058
2400,1055.372618
2407,945.8264476
2414,422.1056549
2415,693.7642586
2421,752.8304967
2427,591.2081165
2428,853.9776867
2430,922.8529081
2435,798.3271695
2445,1747.749767
2446,586.0482034
2447,514.1043799
2449,685.9811181
2451,600.9585568
2458,5198.333135
2462,3834.884221
2463,1006.290307
2467,861.9624984
2471,2250.964719
2475,901.0448343
2478,1165.339833
2483,1426.766289
2485,436.0218209
2487,422.3347748
2494,266.5761815
2497,621.6472098
2499,528.2567561
2503,602.5752832
2513,1059.501079
2515,685.70427
2522,556.7772574
2523,517.4934234
2528,1025.904566
2532,1791.859557
2536,417.1331802
2538,609.5401357
2539,359.9919201
2540,899.4533857
2545,2004.181893
2548,376.7507063
2549,348.7098244
2553,878.007199
2563,551.3744302
2566,822.5682898
2574,499.7948432
2575,932.6494284
2584,985.7301511
2588,933.8184803
2589,352.9519186
2592,686.2642684
2596,525.5414308
2598,568.6113861
2602,343.3285682
2603,555.7315918
2607,882.244293
2609,567.9838023
2611,2055.696467
2627,564.679044
2628,716.6371474
2630,1075.261158
2633,759.0631329
2636,2720.414864
2640,346.1414356
2641,406.7839134
2657,1686.552817
2659,340.5509366
2662,409.2111108
2663,672.1966495
2667,760.6384479
2670,332.0664279
2682,783.0326
2694,1091.430397
2699,2515.150271
2700,992.0455481
2703,2151.453906
2708,788.8007625
2714,348.744565
2725,246.8987678
2726,431.3001052
2727,511.56651
2732,814.4020631
2733,2148.473768
2736,1941.429973
2745,839.7144289
2760,458.0040429
2764,711.8463301
2765,2526.60848
2766,228.5616757
2775,672.1902404
2783,579.7409679
2784,435.2718555
2786,782.722299
2801,457.1586841
2803,590.9768001
2813,2234.924991
2815,2706.083838
2816,651.5445266
2818,987.6432754
2819,893.45459
2822,443.7649601
2825,683.5950804
2826,510.3426212
2830,639.3704944
2834,449.9759632
2835,2277.892208
2856,930.9152191
2873,2224.526033
2886,1787.362857
2892,900.0492469
2896,344.992644
2897,425.1590996
2899,822.3397394
2901,402.3158916
2909,1909.725178
2914,1041.192162
2915,403.7681411
2916,875.1957772
2919,338.1402264
2926,918.0466426
2927,702.4096642
2933,548.217881
2934,1112.758479
2941,619.700328
2942,661.7628926
2946,939.66488
2949,552.1297365
2952,656.766673
2957,3374.203707
2962,696.1516745
2963,369.6437532
2965,673.0266511
2966,2330.223577
2971,829.2786607
2975,260.5944819
2979,405.7690266
2985,3574.105273
2995,841.758597
2996,480.0593531
3001,1280.15295
3007,917.3396951
3008,339.6910369
3014,1219.341367
3017,4195.01447
3021,497.2414713
3025,945.0188804
3026,352.9088614
3034,827.1518449
3035,930.4158522
3044,1162.640767
3046,1052.122775
3047,2070.999843
3057,1283.957481
3059,2096.146882
3063,1436.947112
3065,503.003205
3067,948.3320622
3069,527.9827435
3076,1294.326602
3086,465.5669235
3088,786.6827806
3090,622.730952
3096,1043.392508
3100,407.7844573
3102,703.0490586
3103,784.264994
3107,392.2787271
3118,440.686876
3120,1504.376368
3123,769.8329422
3128,445.8434611
3132,603.0667071
3140,535.6859413
3152,971.7307271
3165,937.5436131
3183,533.2336381
3190,378.1369366
3197,630.1283866
3201,460.4953995
3203,616.4911405
3214,981.0317377
3219,739.4281207
3220,497.2106705
3221,1512.24714
3229,610.3701917
3234,403.9249863
3235,1308.727997
3240,655.9685581
3241,535.2874039
3249,684.8213051
3254,324.4151573
3264,1347.676492
3266,733.4218692
3270,325.7988443
3282,644.8887007
3285,578.0376221
3289,454.206321
3291,561.9193138
3295,753.1871212
3299,329.9649211
3302,540.2952253
3303,2172.257209
3308,1265.960447
3309,1256.58805
3324,791.0288096
3327,1869.616185
3330,1491.733055
3335,445.7231676
3339,730.8062102
3340,919.1011161
3343,464.4567334
3350,1063.015834
3353,584.2813377
3356,3288.167117
3361,1093.321787
3368,382.6858694
3376,611.0794556
3381,390.9386481
3383,1021.885994
3397,914.9249888
3403,770.3626163
3405,662.6539046
3410,560.1222919
3412,875.41799
3416,1041.721017
3417,608.7289507
3423,1058.451482
3427,2531.543347
3435,1199.205508
3439,443.3119845
3441,767.3651911
3450,542.324447
3453,399.3181802
3454,515.4991741
3458,3453.718417
3459,598.6592189
3467,1226.297242
3469,1712.30405
3477,349.2178764
3478,3026.608256
3482,344.2178243
3484,1761.811183
3506,884.1240364
3515,2371.923009
3522,1013.727373
3523,514.2544052
3526,461.3529813
3532,593.2537007
3534,684.1675695
3537,438.0746269
3539,378.4982842
3542,1788.300909
3545,385.420684
3552,604.0029561
3554,482.6372407
3573,718.6630666
3576,433.0081796
3577,961.6972692
3580,582.8132763
3583,414.5790178
3584,541.8371551
3609,435.5339163
3613,1725.061241
3623,790.7234443
3624,1366.958171
3638,3180.770816
3642,756.5913115
3643,896.6607203
3647,547.7650251
3653,648.2878519
3654,1573.64618
3656,549.4202236
3658,320.996189
3659,1386.520317
3663,2280.192779
3664,1030.347685
3666,310.149629
3681,509.9130178
3689,1052.916078
3694,1069.664415
3695,579.1978349
3699,513.4453851
3701,769.9158769
3704,1245.517963
3721,459.2351605
3726,1408.393703
3727,932.726704
3729,876.443175
3731,1429.290086
3738,509.1921614
3740,998.69593
3744,609.5954557
3757,404.4538622
3758,352.3433798
3778,552.1967976
3781,1314.923256
3790,2081.766785
3796,445.0864462
3798,2529.089873
3804,417.235191
3813,392.4035018
3814,429.4574049
3815,954.6315384
3818,771.9918916
3823,957.1123858
3826,2429.713105
3831,585.7967506
3834,1243.013004
3835,951.6568924
3849,841.8973908
3850,955.5211734
3855,883.2738174
3864,999.8522755
3867,677.4341286
3871,415.3435974
3879,635.9366686
3880,927.0419689
3882,1232.22793
3884,3338.162105
3893,608.810791
3895,656.4896631
3901,999.5567807
3903,384.5787681
3913,580.1328665
3921,677.0546112
3929,876.3223679
3947,319.9470015
3962,711.4950393
3963,345.4650962
3966,645.2985895
3975,644.5236789
3976,2451.394524
3977,1020.955255
3978,463.1987482
3979,333.7278
3983,697.8135503
3985,307.4615178
3989,3110.708662
3992,713.1548214
3995,842.4716373
4008,816.0330259
4013,648.0533941
4029,734.1433738
4035,1116.223278
4040,794.0765439
4048,325.0511563
4060,793.1641354
4066,426.5846952
4075,322.2546637
4079,855.2202086
4083,431.8586968
4091,663.5684344
4092,2300.944263
4093,1070.860577
4098,1089.380059
4108,544.7222384
4109,348.0197548
4110,1133.763238
4116,803.989211
4129,642.1201139
4130,1529.734682
4140,742.9625867
4146,676.2947317
4150,1455.579895
4151,2698.256498
4153,521.7553916
4169,2271.916172
4170,794.6661945
4179,593.516336
4183,1533.974538
4188,1215.844607
4190,540.3641769
4193,590.9528674
4201,2945.744744
4205,535.3860655
4210,850.9209095
4226,781.6273402
4229,686.1805499
4241,984.8226494
4242,467.0934437
4257,1367.315944
4258,271.8758022
4260,846.8506881
4263,1878.295313
4267,309.7029978
4273,826.2354675
4274,686.8592756
4277,442.9526153
4281,511.4668117
4283,1609.307343
4293,969.7695528
4294,521.6653904
4305,1152.159642
4307,1149.417415
4318,573.0857436
4325,868.7517087
4327,1695.224811
4332,1011.894444
4335,1455.01111
4336,1392.978574
4337,276.8636451
4339,1565.603897
4343,485.9049963
4346,342.0780966
4348,624.7522271
4350,1331.875351
4358,886.0938282
4359,725.4184209
4363,689.5499037
4366,1534.622438
4374,355.3660976
4375,788.5210302
4377,378.5486602
4393,1216.671578
4395,912.7162929
4400,378.6060744
4402,2648.655379
4404,2749.380575
4415,858.2100464
4418,753.4587988
4422,537.3427438
4430,491.6017539
4432,687.2275344
4433,436.5020429
4435,1867.417867
4438,722.7620447
4444,690.0294338
4447,890.4231657
4451,1831.026665
4452,713.5660581
4457,549.6274979
4459,1388.729827
4469,539.1719455
4471,3199.535742
4486,435.0278781
4488,885.2700002
4510,496.9409405
4515,355.9012247
4527,1611.359547
4530,378.6055523
4534,310.6198283
4535,1411.195901
4536,490.6115273
4548,1025.911059
4549,635.0852477
4551,2327.950549
4556,972.4788643
4559,291.968449
4564,532.3432347
4570,1436.762726
4575,2675.993258
4584,1188.63088
4585,1047.488588
4591,730.1462826
4592,1027.470933
4593,676.2241655
4594,463.3225501
4598,462.8567827
4607,912.7176708
4608,382.7409405
4620,786.4760076
4621,1288.3276
4625,1002.732991
4635,1022.503056
4638,1797.698434
4652,994.4749897
4657,840.7831258
4658,679.8951601
4666,2388.91493
4672,491.7359383
4676,1122.066032
4680,416.7698725
4681,2196.998814
4683,1102.967245
4684,449.5364016
4689,1018.098808
4690,1085.540039
4692,675.9070296
4697,691.931263
4700,656.3962747
4705,6197.989839
4721,673.319537
4726,675.7797958
4729,358.1784809
4731,1591.287076
4736,802.0074499
4739,684.2351379
4740,618.4871596
4753,408.0895491
4754,857.6895621
4755,1760.306164
4756,404.5112909
4759,648.9536511
4764,457.7914563
4771,1129.068668
4772,671.5798407
4776,344.0957692
4780,934.8774949
4784,576.6359275
4786,521.7906912
4787,1196.7767
4789,398.4975136
4794,697.0576367
4800,743.8041554
4807,999.5277795
4813,2941.568485
4818,756.2004899
4823,4217.101799
4824,726.989088
4829,841.9026291
4830,342.0632823
4835,818.7974827
4844,618.3671074
4845,629.8189972
4846,869.1595751
4847,319.2941474
4854,910.0717949
4857,1198.614694
4861,348.6746046
4863,466.0206794
4866,997.717285
4869,1444.772662
4871,539.4969164
4872,797.4554474
4875,892.3479348
4877,3280.866077
4878,351.8100436
4885,632.9835598
4886,537.4061212
4888,1300.567054
4890,449.6763042
4896,394.8685544
4899,784.4815086
4913,266.3296631
4916,712.6089647
4920,1425.825339
4925,960.2643187
4934,758.9521706
4941,951.3909251
4946,587.4392625
4954,1011.69588
4956,483.9273862
4958,1606.445289
4965,480.4041703
4966,429.551346
4970,949.356066
4977,686.8560443
4980,888.1799355
4984,720.7208318
4995,374.5665454
4997,964.6848008
4999,755.4642915
5005,1247.558637
5011,666.2289573
5015,875.7267835
5016,905.2484364
5019,970.1285835
5024,781.1557284
5030,706.8686868
5031,630.9686625
5034,773.4755088
5047,4236.370734
5048,798.1775176
5052,505.8185409
5061,687.9222565
5062,5934.239608
5067,1250.733729
5068,1573.360594
5077,449.3160769
5079,707.0651709
5090,992.4431467
5094,705.9906886
5103,722.364311
5104,338.1086652
5106,752.7937997
5107,769.9568576
5110,438.0778181
5114,707.688967
5116,1740.25722
5121,2009.673308
5122,1007.949016
5124,417.239286
5132,1406.880112
5133,646.8285788
5138,728.6171042
5143,907.9845787
5153,564.0449864
5154,685.6015904
5155,323.6969427
5160,682.4735791
5169,1639.757768
5172,1273.409973
5173,1065.098009
5179,355.5427506
5182,1166.716966
5187,390.3747205
5192,1136.184248
5211,492.91267
5213,1108.393156
5219,331.6199715
5225,974.2352044
5226,415.0519527
5227,1747.009791
5228,628.4090944
5239,1244.133254
5241,523.5109139
5244,711.7476668
5248,1403.133669
5260,458.5223288
5266,415.5711706
5273,678.4926145
5280,3040.199978
5298,1269.450719
5300,402.8019281
5306,1189.980016
5307,432.3463865
5311,1665.818827
5316,429.9003795
5323,321.5852868
5332,572.8996713
5336,583.3275721
5338,402.1156614
5342,1004.952265
5347,460.730231
5355,1352.793509
5357,706.0642705
5362,538.9586549
5363,445.5913491
5364,360.3301322
5366,940.301709
5374,1925.466108
5375,276.715563
5379,1072.527573
5380,765.9241665
5383,317.1013094
5385,544.740748
5390,750.3296273
5393,1468.399915
5398,773.0087345
5411,1015.027228
5414,300.2317372
5429,509.5680158
5432,3444.85077
5436,461.5500124
5437,1587.187186
5439,426.6871757
5440,1001.465346
5449,511.9752523
5458,451.4682684
5460,343.4018037
5462,466.0430111
5463,814.8968366
5465,901.1856916
5467,1246.343305
5475,940.8166581
5483,706.0853104
5485,484.7371002
5489,654.3332146
5493,1023.108874
5497,326.8977502
5501,535.0167298
5506,481.1205992
5507,544.5219457
5510,985.5349445
5524,1647.579637
5531,497.3844033
5542,1412.395538
5543,646.6682483
5544,1323.084624
5552,621.3515045
5560,869.8215763
5563,1429.94439
5573,1014.538333
5579,399.065221
5584,1126.734755
5585,3004.776856
5594,556.6753765
5595,664.0290999
5597,656.5635058
5598,525.5542681
5604,549.960708
5606,559.4330266
5610,382.2510464
5615,1667.350745
5631,517.8093991
5637,516.081121
5646,577.8940388
5656,1106.401682
5658,3669.745162
5666,603.0603226
5668,893.5600412
5673,498.2176856
5680,454.3406888
5691,857.9718624
5692,2443.058707
5693,770.7377962
5697,1140.264401
5698,647.2293
5700,749.483787
5704,783.5181719
5705,707.8085283
5707,345.3647682
5710,369.1929973
5716,345.9345136
5720,555.4977945
5722,845.7722368
5727,683.0273943
5733,535.5012932
5737,847.5324052
5742,1291.327147
5747,350.4336807
5760,897.6184557
5774,531.6351724
5788,1919.860565
5796,654.4945931
5797,482.9593006
5800,895.5247332
5812,556.1443091
5814,386.700357
5818,450.5706113
5819,1107.073334
5823,1481.808945
5826,891.5997026
5830,554.5590604
5831,557.0568665
5846,961.9808893
5864,704.4390835
5869,252.5265077
5870,1395.128992
5879,511.5085444
5883,3548.59644
5886,488.5118059
5889,1685.484193
5904,762.1761719
5905,384.602217
5910,1052.546256
5911,693.9916032
5914,591.2242434
5915,562.5850652
5920,410.0266139
5925,678.5033409
5926,559.0208251
5934,971.5039275
5939,1079.995736
5941,393.7316007
5943,362.7859211
5949,1226.18614
5961,642.2073805
5965,1490.583532
5966,889.7530285
5969,272.6583472
5970,855.7877376
5978,1147.303101
5979,928.9773765
5983,553.2518148
5985,2209.800584
5989,454.2475596
5997,518.6410431
6004,787.4698899
6010,1429.964803
6013,534.704909
6019,591.2031948
6020,493.8440251
6032,424.2978923
6036,1577.968739
6037,1912.130276
6039,623.3702831
6050,680.6542033
6051,545.2943226
6053,1441.277538
6057,619.622838
6059,461.3141085
6067,1642.357349
6068,498.4065561
6075,544.9729895
6078,317.8362709
6079,1658.533298
6080,1303.557233
6082,1710.769338
6084,480.2241081
6091,924.8140179
6092,485.8330402
6093,1865.447267
6096,608.8409687
6102,630.2807567
6105,586.0335567
6116,532.1032002
6122,339.595083
6126,391.3119503
6131,1520.061056
6140,1806.445332
6141,461.779435
6146,351.3142703
6147,911.6373919
6157,987.2287655
6162,674.0908662
6163,829.8970845
6165,701.3824498
6170,2172.263287
6208,671.2541388
6216,1454.212949
6218,541.0583154
6223,887.1958646
6224,719.0850233
6227,690.217671
6240,3375.133363
6241,582.327326
6246,474.181799
6248,1504.518236
6249,441.7063776
6255,584.0635766
6261,1059.90601
6262,2681.411492
6269,558.9827037
6271,808.5699716
6278,1009.091004
6284,565.4645668
6285,520.6735639
6287,409.9275994
6288,795.5040432
6291,773.0577512
6296,362.6662085
6297,1031.478981
6304,634.6230012
6309,1101.272346
6310,368.3442024
6311,778.5325775
6316,430.7451888
6319,560.5833649
6332,3304.747878
6335,2094.465928
6336,442.8262994
6341,391.1846048
6359,469.3885728
6369,647.4537125
6375,295.5399113
6378,1155.051747
6380,1235.593196
6385,3326.553724
6387,3016.471704
6391,1121.609133
6392,274.8021429
6393,949.1679119
6400,312.7899706
6411,1008.424006
6415,794.916366
6416,848.6133947
6419,1021.410295
6421,490.3809034
6432,857.3940153
6438,559.6771929
6444,366.2971078
6445,537.0765099
6446,509.7577495
6448,2700.495498
6452,467.4567175
6459,742.5772799
6470,1428.28111
6475,312.8379304
6484,871.0921653
6492,924.0799572
6502,599.5576217
6505,471.3358652
6506,720.252611
6513,773.9151943
6514,1193.743299
6524,1943.612863
6525,257.2882893
6528,550.6501755
6529,3508.731472
6531,692.3904979
6538,619.4726381
6541,1214.515176
6546,1067.08054
6553,308.9191769
6563,270.4597081
6567,663.367709
6586,2060.609784
6588,866.6199309
6589,1610.378342
6591,1239.708555
6596,465.7771804
6607,584.8970045
6613,3379.307452
6615,742.5594565
6625,473.2414493
6629,1164.821755
6630,1061.136142
6632,527.0948856
6640,341.9517935
6645,1057.068286
6648,838.0984763
6656,565.3107054
6658,1023.906465
6661,592.453294
6663,698.9474771
6665,1209.145863
6673,621.4841049
6676,593.2454308
6681,465.1875159
6683,587.8808574
6684,329.4047098
6695,434.8629199
6697,568.6797877
6700,903.2471182
6702,413.7342141
6703,483.6797664
6704,1258.718174
6712,1770.241363
6716,1395.230364
6723,425.0077553
6733,1446.615611
6734,676.4883407
6739,1164.317332
6743,246.3274246
6746,691.5779888
6756,512.2836659
6758,532.1913023
6765,356.9911106
6772,774.6507864
6776,1329.585212
6777,614.769471
6784,1122.961117
6785,471.8142449
6788,544.6528313
6790,655.9626519
6792,413.9546169
6797,499.6395947
6802,831.4064807
6806,364.1123184
6808,377.6103679
6809,1195.912128
6810,671.5736178
6814,478.1268307
6815,928.2296975
6819,347.8436589
6824,1001.339348
6830,673.3216575
6835,1299.575139
6838,594.8608239
6845,2098.901426
6846,392.5115903
6847,1069.475168
6848,2118.673503
6849,1225.205887
6864,3460.618096
6869,545.9310941
6870,581.4339934
6876,490.9953653
6878,732.1126077
6890,2768.681566
6892,1444.676152
6899,424.819642
6906,475.115607
6908,487.4812622
6912,883.2282831
6913,361.8420307
6925,468.9898885
6932,665.7477284
6935,517.2597509
6939,516.9366606
6946,810.9426145
6950,343.646174
6963,442.0266974
6972,1816.774705
6974,306.755477
6978,1126.162811
6979,274.1681065
6985,1005.652855
6989,1492.676374
7005,326.6624215
7007,687.3829337
7009,1719.935065
7015,286.4994429
7036,1147.422979
7047,1139.934394
7049,388.2066956
7054,1148.465177
7056,2209.25624
7058,347.9333206
7061,457.7378394
7064,444.137073
7066,607.819863
7069,296.4704895
7085,525.6720684
7086,2452.141117
7096,461.1174053
7103,3263.238136
7122,757.1313539
7125,1527.928754
7126,350.2873856
7130,484.1210402
7134,2368.297715
7135,378.4519247
7140,1283.681764
7145,440.0452156
7148,780.9021973
7151,1949.910388
7156,1393.7375
7157,523.8587683
7161,852.0074223
7163,813.5831466
7168,410.3652261
7170,2443.983881
7174,293.3709212
7175,2889.956107
7199,308.7607877
7200,1822.08663
7203,835.577579
7209,593.2374674
7210,3745.590638
7215,499.8395949
7240,1327.525493
7241,600.2053096
7248,824.4624498
7253,1613.196332
7260,1031.703831
7262,657.8561844
7264,1253.016162
7265,1020.26191
7267,2124.99255
7268,2092.832469
7269,958.1890698
7270,698.5066514
7271,296.4492924
7274,1705.783148
7289,308.1124604
7292,1014.594566
7293,924.8734885
7294,236.241126
7296,1668.803566
7298,442.1808952
7299,590.5846068
7304,1884.892196
7305,534.9764767
7308,849.2371969
7309,747.650375
7310,531.6181247
7311,963.2753522
7312,708.4384867
7317,523.8973233
7319,2971.177219
7320,1139.507207
7329,1840.857525
7330,1368.827919
7331,1355.244985
7336,385.5060998
7353,1125.834377
7358,1267.696834
7363,1334.229785
7365,1451.438301
7366,442.9341237
7374,1209.97639
7377,585.3792079
7378,1152.80255
7382,772.3685284
7388,952.0781455
7398,983.9752562
7400,709.8572713
7411,627.1149257
7426,948.1155405
7434,2065.266507
7436,289.548993
7442,476.4522669
7443,545.1914754
7464,712.192118
7470,994.8116241
7476,340.0699383
7478,384.2620327
7479,501.9148881
7480,751.3804597
7487,698.2486053
7495,974.9258842
7498,596.8339877
7507,1842.664989
7525,1982.595571
7527,428.4656038
7528,468.5970184
7533,364.6145728
